,Tweet,following,followers,actions,is_retweet,location,Type,Unnamed: 7,Type_num
8618,"We're back in the #ECF.
GAME ONE tips TONIGHT at 8:30PM!
#CavsRaptors PREVIEW: http://on.nba.com/1TgHUTx 
#ALLin216pic.twitter.com/KIjr0bGBoG",0.0,3220000.0,,0.0,"The Q | Cleveland, OH",Quality,,0
8628,Tap: A wearable keyboard that turns everything you touch into a typing surface http://btl.st/23W2s8R pic.twitter.com/nDKCSMI4Vp,0.0,61000.0,148.0,0.0,Ahead of the curve,Quality,,0
8636,Blue Ivy Carter- 4. Has already endured more hate than any of us will in our lifetimes. The absolute cutest.pic.twitter.com/IBX52FpV3a,0.0,111000.0,,0.0,Black Lives Matter,Quality,,0
8642,Just gonna leave this here...pic.twitter.com/UtYlsGr36x,38800.0,87600.0,1413.0,0.0,"Cleveland, OH",Quality,,0
8646,"Breaking rules, Alec? Also looking so fit. Making me wonder about this fermented toilet moonshine I'm drinking. #ShadowhuntersChat",0.0,587000.0,,0.0,,Quality,,0
8649,Always Moving? This Modular Furniture Is Easy to Take Apart https://psdtoblog.wordpress.com/2016/05/17/always-moving-this-modular-furniture-is-easy-to-take-apart …,47700.0,42600.0,0.0,0.0,"New York, USA",Quality,,0
8651,Ex-wife of energy tycoon is sued for asking chef to cook black people food https://t.co/IiDaUtUsu9 https://t.co/U9kE6KsSRb,5965.0,60703.0,45533.0,0.0,United States,Spam,,1
8654,The soccer gender pay gap is absurd.pic.twitter.com/CVK7NTXvxf,0.0,151000.0,,0.0,,Quality,,0
8656,Last chance to WIN today's 500MB Data Voucher giveaway! Tweet your answer with #BrainWeek to enter! @sabcchildrenpic.twitter.com/uvE0beYyi4,0.0,101000.0,,0.0,"Cape Town, South africa",Quality,,0
8682,"As #K1PLRabat is about to start, watch local hero Ouchen Achraf on WKF Facebook page: http://bit.ly/1Yy1gqw pic.twitter.com/SXeeaH7peS",0.0,28600.0,17.0,0.0,Official Website:,Quality,,0
8696,"before u leave this heart of mine, pls take the time to let me know. how do u teach me to let you go? well? where, where do I go from here?",0.0,8890000.0,,0.0,,Quality,,0
8707,Things to know about Obama's summit with SE Asian leaders  #business #news,20820.0,30045.0,27463.0,0.0,United States,Spam,,1
8712,"but the list is not full, the post wrote as a portion of the attendees",0.0,47600.0,,0.0,yoona.smtown.com,Quality,,0
8715,How to fill your ballot properly #Trump2016 https://t.co/osyciJMqz0,16219.0,29797.0,13728.0,0.0,United States,Spam,,1
8716,BREAKING: Several people have been injured in an axe attack at #Duesseldorf train station. #Dsseldorf https://t.co/rW9I9csfLu,75993.0,93300.0,7685.0,0.0,United States,Spam,,1
8721,Trump supporter on why she's joining protest against Fake News CNN. She is 100% spot on. https://t.co/IblSehMU52,74677.0,123685.0,9852.0,0.0,United States,Spam,,1
8749,"#AdForumCo No matter how crazy our economy is, or how hard things get, our sense of humor grows!!! Nigerians!!!pic.twitter.com/0HKfBxY1RY",10700.0,42000.0,69.0,0.0,Nigeria,Quality,,0
8752,AP has a target 20 lakh hectares for micro-irrigation. I welcome such efforts. We discussed global best practices & research in this field.,0.0,46500000.0,,0.0,India,Quality,,0
8753,"please accept our apology for the experience, call the customer service at 012798800 or send",0.0,89000.0,,1.0,,Quality,,0
8757,Chris Christie ties heroin epidemic to Obama #thanksobama http://t.co/1ZvVfy5fJk,6176.0,30343.0,6670.0,0.0,United States,Spam,,1
8764,"Heatwave has claimed 340 lives. I suppose AAP is saving the money it could have used for air-cooled shelters, for publishing obituaries.",0.0,121000.0,,0.0,,Quality,,0
8776,Obama continues his push to increase public support for the #IranNuclearDeal. What about pushing Iran? http://t.co/yGTHOl2Qzp,8566.0,30094.0,5827.0,0.0,United States,Spam,,1
8781,First-Responders on L.I. Help Deliver Baby on Side of LIE https://t.co/Wb0jKfCufH https://t.co/dPJtpa9N3a,9735.0,61710.0,58438.0,0.0,United States,Spam,,1
8784,Moodpic.twitter.com/Hn4g7MgEYI,0.0,1570000.0,,0.0,,Quality,,0
8785,0% surprised => Whole Foods Fraudulent Fruitcake Admits 'Homophobic Slur' Was a Hoax http://louderwithcrowder.com/21202-2/ pic.twitter.com/cYt0Hwuxd1,0.0,711000.0,162.0,0.0,Ghostlike,Quality,,0
8798,Tonight! Could this be the end of the @RyanGosling-@russellcrowe power couple? #LSSChttps://amp.twimg.com/v/bc9ff5c5-8300-4de2-85bd-8849ac83bc43 …,0.0,687000.0,1054.0,0.0,Weeknights | 11:35/10:35c,Quality,,0
8801,"https://mylostbox.com/item/gary-the-cat-missing-in-norwich/ … Little gary has been missing for 2 days from #StMarysGrove #Sprowston #Noriwch, please RTpic.twitter.com/fOxNjbaYGr",39000.0,46900.0,39.0,0.0,UK,Quality,,0
8812,"Raghuram Rajan 'mentally not fully Indian', sack him, Subramanian Swamy writes to PM Modi http://toi.in/rrX9Ua82  via @timesofindia",0.0,7750000.0,1660.0,0.0,,Quality,,0
8819,"Here's the @BudweiserUK #DreamGoal winner, @wazza_b82 of @SouthShieldsFC -https://amp.twimg.com/v/455c78e8-ab97-4e7b-b128-95e74b1e168e …",0.0,217000.0,,0.0,Hampshire,Quality,,0
8827,LeBron be like...pic.twitter.com/ZbBUOD5wm5,0.0,195000.0,1633.0,0.0,,Quality,,0
8830,When you're going to miss your co-workers over the weekend. #TheVoicepic.twitter.com/y922GXuqVu,0.0,5310000.0,,0.0,NBC,Quality,,0
8853,Germany forward Mario Gomez has scored 28 goals in 41 outings for Beşiktaş in all competitions this term. #EURO2016pic.twitter.com/3iaMNasbSE,0.0,1320000.0,,0.0,,Quality,,0
8856,#SAA took control of Al-Taybah and Mount Minshar,9451.0,32513.0,14520.0,0.0,United Kingdom,Spam,,1
8857,"when your mom told u to wake up like 29283 times, but you're still laying down and she suddenly comes into your roompic.twitter.com/zVgcRm6dca",17700.0,58200.0,1229.0,0.0,,Quality,,0
8860,Student loans are the devil.,0.0,1040000.0,1313.0,0.0,Wakanda,Quality,,0
8867,Lmfaooooopic.twitter.com/t4uuHKSkCD,0.0,3630000.0,,0.0,USA,Quality,,0
8876,Frank ocean gonna drop his album in the year 3005,19300.0,29600.0,270.0,0.0,"Florida, USA",Quality,,0
8878,"Pisces seemingly over gives and they do, but they're secretly selfish.They basically do all of it for u so u can do what they expect from u",0.0,84300.0,,0.0,"New York, USA",Quality,,0
8880,'@JackPosobiec @netflix @FBI @SecretService this is promoting violence against elected officials!',74615.0,125436.0,9973.0,0.0,United States,Spam,,1
8884,"When you're shopping for a suit jacket, remember these four rules for a perfect fit: http://lifehac.kr/9SNCiyS pic.twitter.com/EO9HOARzZe",0.0,4200000.0,,0.0,,Quality,,0
8893,#Damascus \| Reports that a reconciliation agreement has been reached in Qaboun district https://t.co/EL0oIZDQLw,9250.0,29823.0,12290.0,0.0,United Kingdom,Spam,,1
8904,"Once again, @sonamakapoor has taken over the #Cannes red carpet: http://bit.ly/1WCj6en pic.twitter.com/oL0R7wPG2k",0.0,554000.0,,0.0,New Delhi,Quality,,0
8908,"Some of the ways mobile technology have changed lives in Kenya are banking, activism,education, entertainment etc #RealTalkKE",13400.0,83100.0,,0.0,"Nairobi, Kenya",Quality,,0
8909,"Also, this. The consensus of the evidence suggests racial anxiety drives Trump support more than economic anxiety.pic.twitter.com/ebRhy2lL9C",0.0,3200000.0,,0.0,New York,Quality,,0
8912,"I swear this be my girl , lmao I don't even be knowing the damn people but if it makes u happy I'll listen pic.twitter.com/1b65qZZhaN",23200.0,27000.0,,0.0,,Quality,,0
8914,Alabama OL Cam Robinson was arrested on charges of illegal possession of a firearm and possession of a stolen gun.http://es.pn/1rRFaVQ,0.0,33800000.0,640.0,0.0,,Quality,,0
8921,"Trying to film gaming videos, but all I can hear is a playing his saxophone SO loud outside... :(",0.0,5390000.0,,0.0,Instagram: AlfieDeyes,Quality,,0
8927,"MY BRAIN: create something or else you'll be miserable
ME: ok, can i have some energy to be creative please?
BRAIN: lmao no",0.0,30900.0,,0.0,,Quality,,0
8930,#My2017Resolution to do my best to Make America Great Again! https://t.co/1KBChp8bCg,23248.0,29676.0,4909.0,0.0,United States,Spam,,1
8932,Why Carson believes Muslims need to decide between their faith and the Constitution  and Christians dont  #politics,28966.0,29129.0,23321.0,0.0,United States,Spam,,1
8935,"One Christian is slaughtered every six minutes by Muslims.   But remember folks, the ""religion of peace"". https://t.co/rIugBszUtG",68537.0,68690.0,6605.0,0.0,United States,Spam,,1
8938,Harry Styles with a ladle is our current predicamentpic.twitter.com/IMvqKX1dN7,0.0,436000.0,518.0,0.0,,Quality,,0
8944,Tomorrow's Monday,36100.0,1920000.0,,0.0,"Los Angeles, CA",Quality,,0
8954,#SAA seizes detonators and rockets after arresting rebel sleeper cells inside #Hama city https://t.co/nfhOzYlowo,7340.0,27170.0,10617.0,0.0,United Kingdom,Spam,,1
8962,"AT&T bills man for more than $1,200 https://t.co/MydrcrkvaV #news",5175.0,25397.0,41344.0,0.0,United States,Spam,,1
8963,"Lights finally come on for Indian village
http://www.dailymail.co.uk/wires/afp/article-3592246/Lights-finally-come-Indian-village.html …

via NMApp",0.0,93200.0,42.0,0.0,"Bikaner, India",Quality,,0
8974,Tiffany win #1 on SBS MTV The Show today! Congrats! #Tiffany1stWin #IJWD1stWinpic.twitter.com/pT2fAlfZqu,0.0,39300.0,732.0,0.0,,Quality,,0
8977,Aid Workers: Warplanes Bomb Syria's Aleppo for 4th Straight Day https://t.co/Lb3RypejLJ,5850.0,25267.0,9171.0,0.0,United Kingdom,Spam,,1
8980,Newly appointed NYC police watchdog was subject of workplace complaints https://t.co/46v61lEo1S https://t.co/iU5Y4vYNNR,10475.0,61781.0,53979.0,0.0,United States,Spam,,1
8991,00:05 『ＪＥＴ　ＳＴＲＥＡＭ』 ♪ If I Forget You／Danilo Perez & Claus Ogermann http://radiko.jp/#FMO  #fmosaka,0.0,25700.0,,0.0,,Quality,,0
8992,"Currently 3rd Place
Model of the Month
••• VOTE DAILY •••
● CLICK LINK TO VOTE ●
http://YouKandy.com/ShawnaLenee/Vote …
pic.twitter.com/YXY8i2voMW",56800.0,158000.0,,0.0,"Cleveland, OH",Quality,,0
8996,You gonna be there tomorrow? May try to get out there pregame again.,0.0,39900.0,,1.0,"Oakland, CA",Quality,,0
9016,Nigerian Bread Seller Mistakenly Photobombs Rap Star and Gets Lucrative Modeling Contract https://t.co/GQODAMcm7U,31077.0,44970.0,6733.0,0.0,United States,Spam,,1
9017,I YOUhttps://twitter.com/msleamichele/status/732530759840468992 …,0.0,3580000.0,,0.0,LA&NY,Quality,,0
9024,Check out the six #BristolRovers players who have been offered new deals http://bit.ly/1NwSkkR pic.twitter.com/zi9LWnQ1UV,0.0,132000.0,,0.0,"Bristol, UK",Quality,,0
9032,Take 2 mins to demand that the police DON'T BUG our smartphones! #IPBill https://privacyinternational.org pic.twitter.com/dtAvTQJ3j6,0.0,52900.0,,0.0,London,Quality,,0
9033,Sunny Deol is back once again . Ghayal !http://youtu.be/0UdxNxNArXU,0.0,36400000.0,,0.0,MUMBAI,Quality,,0
9052,I woke up 2 days in a row with no alarm. I haven't done that in 9 months! The beginning of the off-season is always an adjustment,0.0,7920000.0,,0.0,I'm everywhere...,Quality,,0
9053,The Media doesn't want you to see this AMAZING photo! You know what to do https://t.co/XLVl2jFAPc,32005.0,36003.0,4420.0,0.0,United States,Spam,,1
9057,The winding path of the Rock Garden leads to the beautifully modern Davies Alpine Housepic.twitter.com/MDXPW5saoG,0.0,118000.0,,0.0,"Kew, UK",Quality,,0
9066,EXCLUSIVE: NYPD throws away one-legged homeless man's crutches https://t.co/FMUWkGP1Yr https://t.co/O1hrUGLVP3,5962.0,60658.0,45767.0,0.0,United States,Spam,,1
9067,The U.S. Supreme Court bans school segregation on this day in 1954. http://nyti.ms/27rmvka pic.twitter.com/mPf46Bv5Sv,0.0,68900.0,,0.0,"New York, NY",Quality,,0
9070,"Women Are Like Milkshakes, Thick and Juicy 
http://factissues.com/02067c9642da85",51400.0,68000.0,15.0,0.0,[#1 Fan/Parody Account],Quality,,0
9083,Shelby Super Snakepic.twitter.com/zHb8cjHy14,36000.0,71000.0,520.0,0.0,New York,Quality,,0
9095,Ga. inmates who killed two guards captured in Tennessee https://t.co/J1wspaPPF2 https://t.co/xbDAMOn3Dj,10452.0,61716.0,55309.0,0.0,United States,Spam,,1
9110,The reason I called you in here is some of other the students think you guys may be older than 17pic.twitter.com/PrqlmbwyYN,0.0,193000.0,,0.0,"Los Angeles, CA",Quality,,0
9122,"Steven Adams apologizes for calling Warriors guards ""quick little monkeys"": http://trib.al/AOdSzdI pic.twitter.com/UZy3xkVFTO",0.0,1580000.0,693.0,0.0,New York,Quality,,0
9123,Wait for Youpic.twitter.com/NYC4QwA3Er,0.0,56500.0,,0.0,"Staten Island, NY",Quality,,0
9126,The Democratic Party is not the answer to all the problems were facing right now! Need bold leadership FAST!pic.twitter.com/Q9qyqKJEJG,159000.0,299000.0,1454.0,0.0,United States,Quality,,0
9135,"AG Sessions: ""Everybody in the country illegally is subject to being deported."" RETWEET IF YOU SUPPORT THIS DECISION! https://t.co/k9WW2Yi6Co",42660.0,51235.0,3688.0,0.0,United States,Spam,,1
9148,"WOW!!!  #Repost @lild_bigd
・・・
Finished up ""Cookie Monster Lyon""...heres a sneak peak before… https://www.instagram.com/p/BFgoj1POuM7/",0.0,5330000.0,374.0,0.0,Everywhere Love IS,Quality,,0
9155,Warriors will bring in Nick Faust (Long Beach State) as part of a group workout. He averaged 17.4 points after transferring from Maryland.,0.0,26100.0,53.0,0.0,"Brooklyn, New York",Quality,,0
9190,.@midnight asked Twitter to #MakeASongWhiter and some of the responses nailed it:pic.twitter.com/cy27bf6q0q,0.0,1000000.0,622.0,0.0,,Quality,,0
9206,Lawyer accused of misconduct has the worst name ever https://t.co/X8olNuxUBX https://t.co/bGjkcwDrMD,9991.0,61676.0,57682.0,0.0,United States,Spam,,1
9207,Since @HillaryClinton and media are silent about #DNCleak this approves again that Democrats are incompatible with the truth & free speech,14343.0,53696.0,17751.0,0.0,United States,Spam,,1
9210,"Evening walk with @HaryanaPCC office bearers at Sukhna Lake, Chandigarh. This 3 km rainfed lake was created in 1958pic.twitter.com/wdJQV8yKLM",0.0,112000.0,1060.0,0.0,Sirsa. Chandigarh. Delhi.,Quality,,0
9211,S.dot Feat. 600Breezy - Blowin Like A Fan | Shot By @G_Knox_films & @Pri... https://www.youtube.com/watch?v=KVRgZTSHfc8&feature=share …,0.0,35900.0,8.0,0.0,Chiraq,Quality,,0
9216,Rip brothers  #MemorialDayWeekend https://t.co/EPbtP9vGuy,29248.0,39231.0,7750.0,0.0,United States,Spam,,1
9217,Lord Hanuman on postage stamps issued by the government of Cambodia. c.1964 Happy #HanumanJayantipic.twitter.com/RnVhT16jnI,0.0,155000.0,,0.0,,Quality,,0
9224,Work hard @realmadrid #APorLaUndecima !!!pic.twitter.com/xWzYVjA5gJ,0.0,9350000.0,,0.0,,Quality,,0
9237,"give #JaredPadalecki the perfect gift #SPNFamily
https://teespring.com/we-re-all-in-this-together-t …
and more new shirts https://teespring.com/we-re-all-in-this-together …pic.twitter.com/vP4j0oGHH8",15300.0,25900.0,81.0,0.0,Iraq,Quality,,0
9243,hiaty i love u https://twitter.com/nadinesmayra/status/732311029598830597 …,0.0,219000.0,1407.0,0.0,"Cairo, Egypt",Quality,,0
9254,Tornado warnings issued in Louisiana and Mississippi https://t.co/sllCaq1XA4 https://t.co/SqNT6Zqfcz,4256.0,25257.0,46568.0,0.0,United States,Spam,,1
9259,"Cherish the day guys, don't ever let go of the people that love you",0.0,666000.0,,0.0,,Quality,,0
9261,OMG WHAT KINDA BROMANCE IS THIS SO FRIGGIN SWEET THEIR SMILES AND EYESMILES SO REAL N SO.... pic.twitter.com/PJ3RkRoZie,0.0,56200.0,914.0,0.0,,Quality,,0
9262,"When a girl says, ""lol have fun"" do not have fun. Abort mission. I repeat. Abort mission!",38800.0,570000.0,645.0,0.0,Bedroom,Quality,,0
9268,loved last night  thank you @chopard @kelly_mcclain harold_james @blumarine thebeardedpublicist… https://www.instagram.com/p/BFgn2wTFY-A/,0.0,1540000.0,49.0,0.0,instagram.com/pixielott,Quality,,0
9274,Abu Jaber Shaykh has resigned and has been replaced by Abu Muhammad al-Joulani https://t.co/0SfnkbFyGt,9291.0,33178.0,15182.0,0.0,United Kingdom,Spam,,1
9281,Thrilling to be in a room where everyone in it wants one thing. To talk about change. Change for good. #WD2016pic.twitter.com/uvO0v10pTd,0.0,1860000.0,,0.0,Here and there.,Quality,,0
9282,"By the end of the year, there will be more new jobs in #solarpower than there were in oil! http://for.tn/1siTUwI pic.twitter.com/sZb5PmFWUy",17700.0,205000.0,157.0,0.0,"Washington, DC",Quality,,0
9289,6. OMG I CATNT BRETHHhttps://vine.co/v/M631L77vVul,0.0,143000.0,,0.0,in debt,Quality,,0
9298,"NBC Releases First Description For Powerless...

#DCComics #DCTV #DCUniverse #Powerless
http://iearths.blogspot.ca/2016/05/nbc-releases-first-description-for.html …pic.twitter.com/J74e0vd4FK",0.0,27400.0,19.0,0.0,Canada,Quality,,0
9306,Protestors rally outside Trump Tower over Syria airstrikes https://t.co/Kvy7aYpXnB https://t.co/JyvaNHFHdG,12695.0,61679.0,50935.0,0.0,United States,Spam,,1
9330,"Uunnff... #MCM #ManCrushMonday (I don't normally do this, but I randomly found this hot picture… https://www.instagram.com/p/BFeHyOvEOyX/",,27300.0,,0.0,,Quality,,0
9348,beautiful way to celebrate the unity of all life.....!,13100.0,34200.0,,1.0,Planet Earth,Quality,,0
9352,How much new #paraxylene capacity do you think will be operational in China by 2020? #TallyTuesday,0.0,35600.0,35.0,0.0,global,Quality,,0
9368,Harry in London a few days agopic.twitter.com/rGw8iJ8O50,0.0,283000.0,,0.0,© to the owners,Quality,,0
9370,"Nakakamis tong Squad na to. 
Yaya Dub w/ Lola's, Rogelio's, Bernardo's and Quando's
@mainedcm
#ALDUBLoversInITALYpic.twitter.com/oak48vAWsA",0.0,118000.0,1457.0,0.0,Republic of the Philippines,Quality,,0
9405,Katie Price's son Harvey addressed online trolls by calling them 'c**nts' live on air... http://www.theladbible.com/articles/harvey-price-drops-c-bomb-on-live-television-170516 …pic.twitter.com/egLF4pdSkM,,2100000.0,,0.0,,Quality,,0
9437,The main difference between Le Pen and Macron. https://t.co/bQg0Rvql1z,46798.0,50560.0,3445.0,0.0,United States,Spam,,1
9438,Our #PlayIrelandSweeps winners are teeing it up at Carton House with @Graeme_McDowell! @ClevelandGolf @SrixonGolfpic.twitter.com/CbDK4q4e6W,0.0,36600.0,,0.0,,Quality,,0
9440,SOUNDS LIVE FEELS LIVE // PARIS // 17.05.16pic.twitter.com/FO8oo0NX08,30200.0,12600000.0,,0.0,"Sydney, Australia",Quality,,0
9451,Coming down to meet you all soon,16900.0,136000.0,,0.0,"Cincinnati, OH",Quality,,0
9456,The reason why she just reigned for the last year....SLAY @VioletChachki #DragRacepic.twitter.com/Yew4xq8sxA,0.0,892000.0,,0.0,,Quality,,0
9461,This is why you must be SO careful who you speak to online. Please be safe guys xhttps://twitter.com/skynews/status/732561564163788800 …,0.0,12700000.0,,0.0,,Quality,,0
